"table.x","first_id","desc","category","label","format","year"
"INDIVIDU","LIEN","Lien avec la personne de référence",5,"Ascendant de la PR ou de sa conjointe","Categorical",1998
"INDIVIDU","LIEN","Lien avec la personne de référence",6,"Autre parent de la PR ou de sa conjointe","Categorical",1998
"INDIVIDU","LIEN","Lien avec la personne de référence",7,"Ami(e) de la PR","Categorical",1998
"INDIVIDU","LIEN","Lien avec la personne de référence",8,"Pensionnaire, sous locataire, logeur","Categorical",1998
"INDIVIDU","LIEN","Lien avec la personne de référence",9,"Domestique ou salarié(e) logé(e)","Categorical",1998
"INDIVIDU","MATRI","Statut matrimonial légal",1,"Célibataire","Categorical",1998
"INDIVIDU","MATRI","Statut matrimonial légal",2,"Marié(e)","Categorical",1998
"INDIVIDU","MATRI","Statut matrimonial légal",3,"Veuf(ve)","Categorical",1998
"INDIVIDU","MATRI","Statut matrimonial légal",4,"Divorcé(e)","Categorical",1998
"INDIVIDU","MNAIS","Mois de naissance",NA,NA,"Numerical",1998
"INDIVIDU","NA","Nationalité",1,"Français(e) de naissance y compris par réintégration","Categorical",1998
"INDIVIDU","NA","Nationalité",2,"Français(e) par naturalisation, mariage, déclaration ou option à sa majorité","Categorical",1998
"INDIVIDU","NA","Nationalité",3,"De nationalité étrangère","Categorical",1998
"INDIVIDU","NATEMPL","Nature de l'emploi salarié",1,"Apprenti sous contrat","Categorical",1998
"INDIVIDU","NATEMPL","Nature de l'emploi salarié",2,"Stagiaire en entreprise","Categorical",1998
"INDIVIDU","NATEMPL","Nature de l'emploi salarié",3,"Intérimaire","Categorical",1998
"INDIVIDU","NATEMPL","Nature de l'emploi salarié",4,"Sous contrat à durée déterminée","Categorical",1998
"INDIVIDU","NATEMPL","Nature de l'emploi salarié",5,"Avec un emploi sans limite de durée à temps complet","Categorical",1998
"INDIVIDU","NATEMPL","Nature de l'emploi salarié",6,"Avec un emploi sans limite de durée à temps partiel","Categorical",1998
"INDIVIDU","NATEMPL","Nature de l'emploi salarié",7,"Stagiaire en formation","Categorical",1998
"INDIVIDU","NBSAL","Nombre de salariés de l'entreprise",1,"Aucun salarié","Categorical",1998
"INDIVIDU","NBSAL","Nombre de salariés de l'entreprise",2,"1 ou 2 salariés","Categorical",1998
"INDIVIDU","NBSAL","Nombre de salariés de l'entreprise",3,"3 à 9 salariés","Categorical",1998
"INDIVIDU","NBSAL","Nombre de salariés de l'entreprise",4,"10 salariés et plus","Categorical",1998
"INDIVIDU","NBSAL","Nombre de salariés de l'entreprise",9,"Ne sait pas","Categorical",1998
"INDIVIDU","NIVETUD1","Niveau d'études initiales en cours",1,"Ecole maternelle","Categorical",1998
"INDIVIDU","NIVETUD1","Niveau d'études initiales en cours",2,"Etudes primaires","Categorical",1998
"INDIVIDU","NIVETUD1","Niveau d'études initiales en cours",15,"1er cycle (le plus souvent au collège)","Categorical",1998
"INDIVIDU","NIVETUD1","Niveau d'études initiales en cours",17,"2ème cycle (en lycée), préparant aux baccalauréats L, ES, S","Categorical",1998
"INDIVIDU","NIVETUD1","Niveau d'études initiales en cours",20,"Enseignement Technique ou professionnel court","Categorical",1998
"INDIVIDU","NIVETUD1","Niveau d'études initiales en cours",30,"Enseignement Technique ou professionnel long","Categorical",1998
"INDIVIDU","NIVETUD1","Niveau d'études initiales en cours",40,"Enseignement supérieur ou technique supérieur","Categorical",1998
"INDIVIDU","NIVETUD2","Niveau d'études atteint",0,"N'a jamais fait d'études","Categorical",1998
"INDIVIDU","NIVETUD2","Niveau d'études atteint",3,"A arrêté avant la dernière année d'études primaires","Categorical",1998
"INDIVIDU","NIVETUD2","Niveau d'études atteint",4,"Dernière année d'études primaires","Categorical",1998
"INDIVIDU","NIVETUD2","Niveau d'études atteint",15,"1er cycle d'enseignement général (6ème à 3ème), études primaires supérieures","Categorical",1998
"INDIVIDU","NIVETUD2","Niveau d'études atteint",17,"2ème cycle d'enseignement général (2nde à terminale), préparation d'un brevet supérieur","Categorical",1998
"INDIVIDU","NIVETUD2","Niveau d'études atteint",20,"Enseignement technique ou professionnel court (préparation d'un CAP, d'un BEP ou équivalent)","Categorical",1998
"INDIVIDU","NIVETUD2","Niveau d'études atteint",30,"Enseignement technique ou professionnel long (préparation à un brevet de technicien, un baccalauréat de technicien, un baccalauréat professionnel, un brevet","Categorical",1998
"INDIVIDU","NIVETUD2","Niveau d'études atteint",40,"Enseignement supérieur, y compris technique supérieur","Categorical",1998
"INDIVIDU","NOIND","Numéro individu dans le ménage",NA,NA,"Categorical",1998
"INDIVIDU","NPOIDS","Pondération unitaire",NA,NA,"Categorical",1998
"INDIVIDU","OCCUPA","Occupation d'un emploi",1,"Oui","Categorical",1998
"INDIVIDU","OCCUPA","Occupation d'un emploi",2,"Non","Categorical",1998
"INDIVIDU","OCCUPB","Congé de longue durée",1,"Travaille effectivement","Categorical",1998
"INDIVIDU","OCCUPB","Congé de longue durée",2,"Est en congé de longue durée (plus de 1 mois)","Categorical",1998
"INDIVIDU","OCCUPC","Occupation actuelle",2,"CHOMEUR (inscrit ou non ANPE)","Categorical",1998
"INDIVIDU","OCCUPC","Occupation actuelle",3,"ETUDIANT(E), élève, formation, en stage non rémunéré","Categorical",1998
"INDIVIDU","OCCUPC","Occupation actuelle",4,"MILITAIRE du contingent","Categorical",1998
"INDIVIDU","OCCUPC","Occupation actuelle",5,"RETRAITE(E) (ancien salarié) ou PRE-RETRAITE(E)","Categorical",1998
"INDIVIDU","OCCUPC","Occupation actuelle",6,"RETIRE(E) DES AFFAIRES (ancien agriculteur, ancien artisan, ancien commerçant ...)","Categorical",1998
"INDIVIDU","OCCUPC","Occupation actuelle",7,"AU FOYER (y compris congé parental)","Categorical",1998
"INDIVIDU","OCCUPC","Occupation actuelle",8,"AUTRE INACTIF (y compris les personnes ne touchant qu'une pension de reversion et les personnes invalides)","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",0,"FRANCE METROPOLITAINE, DOM et TOM","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",0.1,"France métropolitaine et DOM","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",0.2,"TOM","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",0.9,"Non réponse","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",1,"CEE (Europe des 15)","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",1.1,"Portugal","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",1.2,"Italie","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",1.3,"Espagne","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",1.4,"Allemagne","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",1.5,"Royaume-Uni","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",1.6,"Belgique","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",1.7,"Pays-Bas","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",1.8,"Grèce","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",1.9,"Suède","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",1.1,"Danemark","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",1.11,"Irlande (Eire)","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",1.12,"Autriche","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",1.13,"Luxembourg","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",1.14,"Finlande","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",2,"EUROPE DE l'OUEST (hors CEE)","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",2.1,"Suisse","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",2.2,"Norvège","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",2.3,"Islande","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",2.4,"Malte","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",2.5,"Autre pays de l'Europe de l'Ouest (hors CEE)","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",3,"EUROPE CENTRALE ET DE l'EST","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",3.1,"Pologne","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",3.2,"Roumanie","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",3.3,"Slovaquie","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",3.4,"Tchèque (République)","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",3.5,"Hongrie","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",3.6,"Bulgarie","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",3.7,"Russie","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",3.8,"Ukraine","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",3.9,"Autre pays de l'ex-URSS","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",3.1,"Yougoslavie","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",3.11,"Serbie et Monténégro","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",3.12,"Croatie","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",3.13,"Bosnie","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",3.14,"Autre payx de l'ex-Yougoslavie","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",3.15,"Turquie","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",3.16,"Albanie","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",3.17,"Autre pays d'Europe Centrale et de l'Est","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",4,"MAGHREB","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",4.1,"Algérie","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",4.2,"Maroc","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",4.3,"Tunisie","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",4.4,"Lybie","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",5,"AFRIQUE (hors Maghreb)","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",5.1,"Sénégal","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",5.2,"Mali (Soudan Français)","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",5.3,"Zaïre","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",5.4,"Cameroun","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",5.5,"Côte d'Ivoire","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",5.6,"Maurice","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",5.7,"Congo","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",5.8,"Madagascar","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",5.9,"Mauritanie","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",5.1,"Egypte","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",5.11,"Togo","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",5.12,"Guinée","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",5.13,"Bénin","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",5.14,"Centrafrique (République)","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",5.15,"Gabon","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",5.16,"Comores","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",5.17,"Ghana","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",5.18,"Burkina (ex-Haute-Volta)","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",5.19,"Tchad","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",5.2,"Niger","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",5.21,"Nigéria","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",5.22,"Afrique du Sud","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",5.23,"Autre pays d'Afrique (hors Maghreb)","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",6,"PROCHE ORIENT et MOYEN ORIENT","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",6.1,"Liban","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",6.2,"Iran","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",6.3,"Syrie","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",6.4,"Israël","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",6.5,"Irak (Iraq)","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",6.6,"Autre pays du Proche et du Moyen Orient","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",7,"AMERIQUE et CARAIBES","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",7.1,"Etats-Unis d'Amérique (E.U.)","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",7.2,"Canada","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",7.3,"Haïti","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",7.4,"Autre pays des Caraïbes","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",7.5,"Mexique","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",7.6,"Autre pays d'Amérique Centrale","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",7.7,"Chili","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",7.8,"Brésil","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",7.9,"Colombie","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",7.1,"Argentine","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",7.11,"Pérou","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",7.12,"Vénézuela","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",7.13,"Autre pays d'Amérique du Sud","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",8,"ASIE","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",8.1,"Cambodge","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",8.2,"Vietnam","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",8.3,"Laos","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",8.4,"Chine (République Populaire de)","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",8.5,"Japon","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",8.6,"Sri Lanka (ex-Ceylan)","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",8.7,"Pakistan","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",8.8,"Inde","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",8.9,"Corée","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",8.1,"Philippines","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",8.11,"Thaïlande (ex-Siam)","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",8.12,"Indonésie","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",8.13,"Autre pays d'Asie","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",9,"OCEANIE","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",9.1,"Australie","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",9.2,"Nouvelle-Zélande","Categorical",1998
"INDIVIDU","PNAIS","Pays de naissance",9.3,"Autre pays d'Océanie","Categorical",1998
"INDIVIDU","POND","Pondération extrapolée",NA,NA,"Categorical",1998
"INDIVIDU","POSIT","Position professionnelle",1,"Manoeuvre ou ouvrier spécialisé (OS1, OS2, OS3, etc)","Categorical",1998
"INDIVIDU","POSIT","Position professionnelle",2,"Ouvrier qualifié ou hautement qualifié (P1,P2,P3,TA,OQ,etc)","Categorical",1998
"INDIVIDU","POSIT","Position professionnelle",3,"Agent de maîtrise dirigeant des ouvriers, maîtrise administrative ou commerciale","Categorical",1998
"INDIVIDU","POSIT","Position professionnelle",4,"Agent de maîtrise dirigeant des techniciens ou d'autres agents de maîtrise","Categorical",1998
"INDIVIDU","POSIT","Position professionnelle",5,"Technicien, dessinateur, VRP (non cadre)","Categorical",1998
