"first_id","year","table.x","desc","desc_en"
"DIESCJ",2004,"MÉNAGE","Diplôme le plus élevé obtenu en enseignement supérieur par le conjoint","Highest degree obtained in higher education by spouse"
"DIESPR",2004,"MÉNAGE","Diplôme le plus élevé obtenu en enseignement supérieur par la personne de référence","Highest diploma obtained in higher education by the reference person"
"DIF",2004,"MÉNAGE","Existence de difficultés à faire face à ses échéances","Existence of difficulties in meeting deadlines"
"DIPLOCJ",2004,"MÉNAGE","Diplôme le plus élevé du conjoint de la personne de référence","Highest diploma of the spouse of the reference person"
"DIPLOPR",2004,"MÉNAGE","Niveau de diplôme de la personne de référence","Diploma level of the reference person"
"DIPLOREL",2004,"MÉNAGE","Niveau relatif de diplôme de la personne de référence","Relative level of diploma of the reference person"
"DONHOD",2004,"MÉNAGE","Existence d'aide monétaire versée aux enfants hors domicile","Existence of monetary assistance paid to children outside the home"
"DONHOD1",2004,"MÉNAGE","Aide versée aux enfants hors domicile pendant leurs études","Assistance paid to children away from home during their studies"
"DONHOD2",2004,"MÉNAGE","Aide versée aux enfants hors domicile pendant la recherche d'un premier emploi stable","Assistance paid to children outside the home while looking for a first stable job"
"DONHOD3",2004,"MÉNAGE","Aide versée aux enfants hors domicile après leurs études et la recherche d'un premier emploi stable","Assistance paid to children away from home after their studies and the search for their first stable job"
"DONHODQ1",2004,"MÉNAGE","Don d'argent aux enfants hors domicile à l'occasion d'un achat ou d'un événement important","Donating money to children away from home for a purchase or an important event"
"DONHODQ2",2004,"MÉNAGE","Versement régulier d'une somme d'argent aux enfants hors domicile","Regular payment of a sum of money to children away from home"
"DONHODQ3",2004,"MÉNAGE","Mise à disposition gratuite d'un logement ou paiement d'un loyer pour les enfants hors domicile","Provision of free accommodation or payment of rent for children away from home"
"DONHODQ4",2004,"MÉNAGE","Prêt d'argent aux enfants hors domicile","Money loan to children away from home"
"DONPAR",2004,"MÉNAGE","Existence d'une aide aux ascendants","Existence of assistance for ascendants"
"DONPAR1",2004,"MÉNAGE","Don d'argent aux ascendants à l'occasion d'un achat ou d'un événement important","Donation of money to ascendants on the occasion of a purchase or an important event"
"DONPAR2",2004,"MÉNAGE","Versement régulier d'une somme d'argent aux ascendants","Regular payment of a sum of money to ascendants"
"DONPAR3",2004,"MÉNAGE","Mise à disposition gratuite d'un logement ou paiement d'un loyer pour les ascendants","Provision of free accommodation or payment of rent for ascendants"
"DONPAR4",2004,"MÉNAGE","Prêt d'argent aux ascendants","Money loan to ascendants"
"DONPAR5",2004,"MÉNAGE","Financement d'une maison de retraite pour les ascendants","Financing a retirement home for ascendants"
"DONVERS",2004,"MÉNAGE","Existence de donation versée par le ménage","Existence of donation paid by the household"
"ELOMO",2004,"MÉNAGE","Motif principal de détention d'épargne-logement","Main reason for holding home savings"
"EPACOTE",2004,"MÉNAGE","Argent mis de côté au cours des 12 derniers mois","Money saved in the last 12 months"
"EPADEP",2004,"MÉNAGE","Existence de dépenses importantes effectués au cours des 12 derniers mois","Existence of significant expenses made during the last 12 months"
"EPADEP1",2004,"MÉNAGE","Dépenses importantes dans les 12 derniers mois : achat immobilier privé","Significant expenses in the last 12 months: private real estate purchase"
"EPADEP2",2004,"MÉNAGE","Dépenses importantes dans les 12 derniers mois : équipement professionnel (locaux, machines, fonds de commerce, etc.)","Significant expenses in the last 12 months: professional equipment (premises, machines, business assets, etc.)"
"EPADEP3",2004,"MÉNAGE","Dépenses importantes dans les 12 derniers mois : travaux importants (immobilier, foncier)","Major expenses in the last 12 months: major work (real estate, land)"
"EPADEP4",2004,"MÉNAGE","Dépenses importantes dans les 12 derniers mois : achat de voiture, moto, équipement du logement, etc.","Major expenses in the last 12 months: purchase of car, motorcycle, housing equipment, etc."
"EPADEP5",2004,"MÉNAGE","Dépenses importantes dans les 12 derniers mois : voyages, vacances, santé, autres motifs à caractère exceptionnel","Significant expenses in the last 12 months: travel, vacations, health, other exceptional reasons"
"EPAEXC",2004,"MÉNAGE","Existence d'une rentrée exceptionnelle d'argent au cours des 12 derniers mois","Existence of an exceptional inflow of money during the last 12 months"
"EVEAUGM",2004,"MÉNAGE","Existence d'événements ayant entraîné une augmentation notable du patrimoine","Existence of events leading to a notable increase in assets"
"EVEAUGM1",2004,"MÉNAGE","Augmentation notable du patrimoine : logement ayant pris de la valeur","Significant increase in assets: housing having increased in value"
"EVEAUGM2",2004,"MÉNAGE","Augmentation notable du patrimoine : autres héritages ou donations","Significant increase in assets: other inheritances or donations"
"EVEAUGM3",2004,"MÉNAGE","Augmentation notable du patrimoine : gains en Bourse","Significant increase in assets: gains on the stock market"
"EVEAUGM4",2004,"MÉNAGE","Augmentation notable du patrimoine : gains sur une €uvre d'art, collection, loterie, jeux","Notable increase in assets: winnings on a work of art, collection, lottery, games"
"EVEAUGM5",2004,"MÉNAGE","Augmentation notable du patrimoine : terrain devenu constructible","Significant increase in assets: land became constructible"
"EVEAUGM6",2004,"MÉNAGE","Augmentation notable du patrimoine : primes, indemnités diverses, dommages et intérêts","Significant increase in assets: bonuses, various compensation, damages and interest"
"EVEAUGM7",2004,"MÉNAGE","Augmentation notable du patrimoine : activité professionnelle prospère,augmentation de revenu liée au travail","Significant increase in assets: prosperous professional activity, increase in income linked to work"
"EVEAUGM8",2004,"MÉNAGE","Augmentation notable du patrimoine : outil professionnel ayant pris de la valeur","Significant increase in assets: professional tool having increased in value"
"EVEAUGM9",2004,"MÉNAGE","Augmentation notable du patrimoine : autres (non précisés)","Notable increase in assets: other (unspecified)"
"EVEBAIS",2004,"MÉNAGE","Existence d'événements ayant entraîné une baisse notable du patrimoine","Existence of events leading to a notable decline in assets"
"EVEBAIS01",2004,"MÉNAGE","Baisse notable du patrimoine : chômage","Notable drop in assets: unemployment"
"EVEBAIS02",2004,"MÉNAGE","Baisse notable du patrimoine : veuvage","Notable drop in assets: widowhood"
"EVEBAIS03",2004,"MÉNAGE","Baisse notable du patrimoine : divorce, séparation","Noticeable drop in assets: divorce, separation"
"EVEBAIS04",2004,"MÉNAGE","Baisse notable du patrimoine : maladie, invalidité","Significant drop in assets: illness, disability"
"EVEBAIS05",2004,"MÉNAGE","Baisse notable du patrimoine : accident, catastrophe, guerre","Notable drop in assets: accident, catastrophe, war"
"EVEBAIS06",2004,"MÉNAGE","Baisse notable du patrimoine : logement ayant perdu de la valeur ou terrain devenu inconstructible","Significant drop in assets: housing having lost value or land that has become unbuildable"
"EVEBAIS07",2004,"MÉNAGE","Baisse notable du patrimoine : pertes en Bourse","Significant drop in assets: losses on the stock market"
"EVEBAIS08",2004,"MÉNAGE","Baisse notable du patrimoine : moins values sur l'outil professionnel","Significant drop in assets: capital losses on professional tools"
"EVEBAIS09",2004,"MÉNAGE","Baisse notable du patrimoine : pertes sur une €uvre d'art, une collection, à la loterie, aux jeux","Noticeable drop in assets: losses on a work of art, a collection, the lottery, games"
"EVEBAIS10",2004,"MÉNAGE","Baisse notable du patrimoine : augmentation des besoins de consommation(naissance d'un enfant, études à financer, achat d'une voiture, déménagement, etc.)","Noticeable drop in assets: increase in consumption needs (birth of a child, studies to finance, purchase of a car, moving, etc.)"
"EVEBAIS11",2004,"MÉNAGE","Baisse notable du patrimoine : baisse de revenu (y compris retraite)","Significant drop in assets: drop in income (including retirement)"
"EVEBAIS12",2004,"MÉNAGE","Baisse notable du patrimoine : faillite","Significant drop in assets: bankruptcy"
"EVEBAIS13",2004,"MÉNAGE","Baisse notable du patrimoine : inflation, conditions économiques","Notable drop in wealth: inflation, economic conditions"
"EVEBAIS14",2004,"MÉNAGE","Baisse notable du patrimoine : autres (non précisés)","Notable drop in assets: other (unspecified)"
"EXCJ",2004,"MÉNAGE","Existence d'un conjoint","Existence of a spouse"
"FEMACT",2004,"MÉNAGE","Existence d'un conjoint actif","Existence of an active spouse"
"FERM",2004,"MÉNAGE","Ménage totalement en fermage pour le module 1","Household fully rented for module 1"
"FERM2",2004,"MÉNAGE","Ménage totalement en fermage pour le module 2","Household fully rented for module 2"
"FORAN",2004,"MÉNAGE","Année de formation du couple (ou dernier couple)","Year of formation of the couple (or last couple)"
"FORCHEF",2004,"MÉNAGE","Année où la personne de référence est devenue chef de ménage","Year the reference person became head of household"
"FORCJVIE",2004,"MÉNAGE","Nature de la séparation du dernier couple","Nature of the separation of the last couple"
"FORCOUPC",2004,"MÉNAGE","Existence de plusieurs couples","Existence of several couples"
"FORCOUPV",2004,"MÉNAGE","Existence de plusieurs mariages (personne veuve)","Existence of several marriages (widowed person)"
"FORMARIE",2004,"MÉNAGE","Existence de plusieurs mariages (couple marié)","Existence of several marriages (married couple)"
"FORMCON",2004,"MÉNAGE","Existence d'un contrat pour le mariage actuel","Existence of a contract for the current marriage"
"FORMDIF",2004,"MÉNAGE","Comparaison des patrimoines de départ entre la personne de référence et son conjoint","Comparison of starting assets between the reference person and their spouse"
"FORMDON",2004,"MÉNAGE","Existence de donation au dernier vivant","Existence of donation to the last living person"
"FORMMOD",2004,"MÉNAGE","Modification du contrat de mariage","Modification of the marriage contract"
"FORMREG",2004,"MÉNAGE","Régime matrimonial souscrit au moment du mariage","Matrimonial regime subscribed at the time of marriage"
"FORRUPT",2004,"MÉNAGE","Année de la séparation du dernier couple","Year the last couple separated"
"FORSEUL",2004,"MÉNAGE","Année où la personne de référence a vécu pour la première fois sans ses parents","Year when the reference person lived for the first time without their parents"
"FORVIE",2004,"MÉNAGE","Vie commune avec ses parents depuis toujours","Living together with his parents since always"
"GESTSEP",2004,"MÉNAGE","Existence de gestion séparée des budgets ou patrimoines dans le ménage","Existence of separate management of budgets or assets in the household"
"HANDICAP",2004,"MÉNAGE","Présence dans le ménage d'une personne handicapée ou gênée dans la vie quotidienne","Presence in the household of a disabled person or person hampered in daily life"
"HERDON",2004,"MÉNAGE","Existence d'héritages ou de donations reçus","Existence of inheritances or donations received"
"HERDON1",2004,"MÉNAGE","Existence d'héritage reçu","Existence of inheritance received"
"HERDON2",2004,"MÉNAGE","Existence de donation reçue","Existence of donation received"
"HERPAT",2004,"MÉNAGE","Part des héritages et donations dans le patrimoine actuel du ménage","Share of inheritances and donations in current household assets"
"HODAN1",2004,"MÉNAGE","Année de naissance du premier enfant hors domicile","Year of birth of first child outside the home"
